ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
8,dramhit,28,5,1518,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r5_20260918-215435.log
8,dramhit,29,1,1502,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r1_20260918-215435.log
8,dramhit,29,2,1508,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r2_20260918-215435.log
8,dramhit,29,3,1500,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r3_20260918-215435.log
8,dramhit,29,4,1505,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r4_20260918-215435.log
8,dramhit,29,5,1503,1454075972,2147483648,0.677107,0,ok,dramhit_ht8_k29_r5_20260918-215435.log
8,dramhit,30,1,1538,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r1_20260918-215435.log
8,dramhit,30,2,1547,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r2_20260918-215435.log
8,dramhit,30,3,1543,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r3_20260918-215435.log
8,dramhit,30,4,1544,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r4_20260918-215435.log
8,dramhit,30,5,1538,1488477239,2147483648,0.693126,0,ok,dramhit_ht8_k30_r5_20260918-215435.log
8,dramhit,31,1,1581,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r1_20260918-215435.log
8,dramhit,31,2,1575,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r2_20260918-215435.log
8,dramhit,31,3,1579,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r3_20260918-215435.log
8,dramhit,31,4,1571,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r4_20260918-215435.log
8,dramhit,31,5,1584,1522525464,2147483648,0.708981,0,ok,dramhit_ht8_k31_r5_20260918-215435.log
8,dramhit,32,1,1593,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r1_20260918-215435.log
8,dramhit,32,2,1591,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r2_20260918-215435.log
8,dramhit,32,3,1588,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r3_20260918-215435.log
8,dramhit,32,4,1588,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r4_20260918-215435.log
8,dramhit,32,5,1587,1556257953,2147483648,0.724689,0,ok,dramhit_ht8_k32_r5_20260918-215435.log
1,dramhit-p,10,1,2035,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r1_20260918-215435.log
1,dramhit-p,10,2,2030,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r2_20260918-215435.log
1,dramhit-p,10,3,2014,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r3_20260918-215435.log
1,dramhit-p,10,4,2039,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r4_20260918-215435.log
1,dramhit-p,10,5,2025,1048575,2147483648,0.0004882807843387127,0,ok,dramhit-p_ht1_k10_r5_20260918-215435.log
1,dramhit-p,11,1,2034,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r1_20260918-215435.log
1,dramhit-p,11,2,2029,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r2_20260918-215435.log
1,dramhit-p,11,3,2011,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r3_20260918-215435.log
